#histogram type: continuous-time histogram
#queueOccupancy
#(lowerBound+upperBound)/2 ; probability
2,5;0,056056056056056056
7,5;0,055055055055055056
12,5;0,055055055055055056
17,5;0,055055055055055056
22,5;0,055055055055055056
27,5;0,055055055055055056
32,5;0,055055055055055056
37,5;0,055055055055055056
42,5;0,055055055055055056
47,5;0,5035035035035035
