#histogram type: discrete-time histogram
#waitingTimePerCustomer
#(lowerBound+upperBound)/2 ; probability
5,0;0,0011001100110011
15,0;0,0011001100110011
25,0;0,0011001100110011
35,0;0,0011001100110011
45,0;0,0011001100110011
55,0;0,0011001100110011
65,0;0,0011001100110011
75,0;0,0011001100110011
85,0;0,0011001100110011
95,0;0,0011001100110011
105,0;0,0011001100110011
115,0;0,0011001100110011
125,0;0,0011001100110011
135,0;0,0011001100110011
145,0;0,0011001100110011
155,0;0,0011001100110011
165,0;0,0011001100110011
175,0;0,0011001100110011
185,0;0,0011001100110011
195,0;0,0011001100110011
205,0;0,0011001100110011
215,0;0,0011001100110011
225,0;0,0011001100110011
235,0;0,0011001100110011
245,0;0,0011001100110011
255,0;0,0011001100110011
265,0;0,0011001100110011
275,0;0,0011001100110011
285,0;0,0011001100110011
295,0;0,0011001100110011
305,0;0,0011001100110011
315,0;0,0011001100110011
325,0;0,0011001100110011
335,0;0,0011001100110011
345,0;0,0011001100110011
355,0;0,0011001100110011
365,0;0,0011001100110011
375,0;0,0011001100110011
385,0;0,0011001100110011
395,0;0,0011001100110011
405,0;0,0011001100110011
415,0;0,0011001100110011
425,0;0,0011001100110011
435,0;0,0011001100110011
445,0;0,0011001100110011
455,0;0,0011001100110011
465,0;0,0011001100110011
475,0;0,0011001100110011
485,0;0,0011001100110011
495,0;0,0011001100110011
505,0;0,0011001100110011
515,0;0,0011001100110011
525,0;0,0011001100110011
535,0;0,0011001100110011
545,0;0,0011001100110011
555,0;0,0011001100110011
565,0;0,0011001100110011
575,0;0,0011001100110011
585,0;0,0011001100110011
595,0;0,0011001100110011
605,0;0,0011001100110011
615,0;0,0011001100110011
625,0;0,0011001100110011
635,0;0,0011001100110011
645,0;0,0011001100110011
655,0;0,0011001100110011
665,0;0,0011001100110011
675,0;0,0011001100110011
685,0;0,0011001100110011
695,0;0,0011001100110011
705,0;0,0011001100110011
715,0;0,0011001100110011
725,0;0,0011001100110011
735,0;0,0011001100110011
745,0;0,0011001100110011
