#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;66602;0.4425768075122004;0.24670257696450912;0.49669163166345887;1.1222721643627174;0.0;1.0
queue occupancy/time;33301;1.092329361723273;3.6239586857864143;1.9036697943147636;1.7427617173189498;0.0;15.0
