#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;47200;0.44905896801416745;0.24740501126021838;0.4973982421161321;1.1076457159195172;0.0;1.0
queue occupancy/time;23599;0.38369277431557025;0.8705418682097955;0.9330283319437817;2.4317068091994023;0.0;9.0
