#histogram type: discrete-time histogram
#waitingTimePerCustomer
#(lowerBound+upperBound)/2 ; probability
50,0;0,011001100110011002
150,0;0,011001100110011002
250,0;0,011001100110011002
350,0;0,011001100110011002
450,0;0,011001100110011002
550,0;0,011001100110011002
650,0;0,011001100110011002
750,0;0,011001100110011002
850,0;0,011001100110011002
950,0;0,011001100110011002
1050,0;0,011001100110011002
1150,0;0,011001100110011002
1250,0;0,011001100110011002
1350,0;0,011001100110011002
1450,0;0,011001100110011002
1550,0;0,011001100110011002
1650,0;0,011001100110011002
1750,0;0,011001100110011002
1850,0;0,011001100110011002
1950,0;0,011001100110011002
2050,0;0,011001100110011002
2150,0;0,011001100110011002
2250,0;0,011001100110011002
2350,0;0,011001100110011002
2450,0;0,011001100110011002
2550,0;0,011001100110011002
2650,0;0,011001100110011002
2750,0;0,011001100110011002
2850,0;0,011001100110011002
2950,0;0,011001100110011002
3050,0;0,011001100110011002
3150,0;0,011001100110011002
3250,0;0,011001100110011002
3350,0;0,011001100110011002
3450,0;0,011001100110011002
3550,0;0,011001100110011002
3650,0;0,011001100110011002
3750,0;0,011001100110011002
3850,0;0,011001100110011002
3950,0;0,011001100110011002
4050,0;0,011001100110011002
4150,0;0,011001100110011002
4250,0;0,011001100110011002
4350,0;0,011001100110011002
4450,0;0,011001100110011002
4550,0;0,011001100110011002
4650,0;0,011001100110011002
4750,0;0,011001100110011002
4850,0;0,011001100110011002
4950,0;0,011001100110011002
5050,0;0,011001100110011002
5150,0;0,011001100110011002
5250,0;0,011001100110011002
5350,0;0,011001100110011002
5450,0;0,011001100110011002
5550,0;0,011001100110011002
5650,0;0,011001100110011002
5750,0;0,011001100110011002
5850,0;0,011001100110011002
5950,0;0,011001100110011002
6050,0;0,011001100110011002
6150,0;0,011001100110011002
6250,0;0,011001100110011002
6350,0;0,011001100110011002
6450,0;0,011001100110011002
6550,0;0,011001100110011002
6650,0;0,011001100110011002
6750,0;0,011001100110011002
6850,0;0,011001100110011002
6950,0;0,011001100110011002
7050,0;0,011001100110011002
7150,0;0,011001100110011002
7250,0;0,011001100110011002
7350,0;0,011001100110011002
7450,0;0,011001100110011002
7550,0;0,011001100110011002
7650,0;0,011001100110011002
7750,0;0,011001100110011002
7850,0;0,011001100110011002
7950,0;0,011001100110011002
8050,0;0,011001100110011002
8150,0;0,011001100110011002
8250,0;0,011001100110011002
8350,0;0,011001100110011002
8450,0;0,011001100110011002
8550,0;0,011001100110011002
8650,0;0,011001100110011002
8750,0;0,011001100110011002
8850,0;0,011001100110011002
8950,0;0,011001100110011002
9050,0;0,009900990099009901
9150,0;0,0
9250,0;0,0
9350,0;0,0
9450,0;0,0
9550,0;0,0
9650,0;0,0
9750,0;0,0
9850,0;0,0
9950,0;0,0
