#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;199460;0.9513017019941427;0.04632677377719008;0.21523655306938475;0.22625477555459056;0.0;1.0
queue occupancy/time;99732;18.589188599936897;342.4292670293656;18.50484442056635;0.9954627293753514;0.0;110.0
