#histogram type: discrete-time histogram
#waitingTimePerCustomer
#lowerBound ; upperBound ; probability density
0,0;5,0;1,1001100110011001E-4
5,0;10,0;1,1001100110011001E-4
10,0;15,0;1,1001100110011001E-4
15,0;20,0;1,1001100110011001E-4
20,0;25,0;1,1001100110011001E-4
25,0;30,0;1,1001100110011001E-4
30,0;35,0;1,1001100110011001E-4
35,0;40,0;1,1001100110011001E-4
40,0;45,0;1,1001100110011001E-4
45,0;50,0;0,19900990099009902
