#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;66398;0.4550873343673414;0.247982852465769;0.49797876708326533;1.0942487946309278;0.0;1.0
queue occupancy/time;33197;1.119433079869927;3.683092432840432;1.919138461091443;1.714384267896066;0.0;15.0
