#histogram type: discrete-time histogram
#service_time_per_customer
#(lowerBound+upperBound)/2 ; probability
0,5;8,897928053896022E-4
1,5;0,001271132579128003
2,5;8,897928053896022E-4
3,5;9,74534977331469E-4
4,5;9,74534977331469E-4
5,5;0,0011016482352442694
6,5;9,321638913605356E-4
7,5;9,321638913605356E-4
8,5;7,626795474768018E-4
9,5;8,897928053896022E-4
10,5;7,203084615058684E-4
11,5;0,0011440193212152027
12,5;0,0011440193212152027
13,5;9,321638913605356E-4
14,5;9,321638913605356E-4
15,5;9,321638913605356E-4
16,5;7,203084615058684E-4
17,5;0,0010592771492733358
18,5;0,0011863904071861362
19,5;5,931952035930681E-4
20,5;0,0012287614931570695
21,5;6,77937375534935E-4
22,5;9,321638913605356E-4
23,5;0,0012287614931570695
24,5;9,321638913605356E-4
25,5;0,001271132579128003
26,5;0,0010169060633024025
27,5;0,0011440193212152027
28,5;6,77937375534935E-4
29,5;0,0010169060633024025
30,5;8,897928053896022E-4
31,5;5,084530316512013E-4
32,5;0,0011016482352442694
33,5;0,0011440193212152027
34,5;0,0013982458370408034
35,5;0,0014406169230117367
36,5;8,897928053896022E-4
37,5;9,74534977331469E-4
38,5;0,0011863904071861362
39,5;9,321638913605356E-4
40,5;8,050506334477353E-4
41,5;8,050506334477353E-4
42,5;8,474217194186687E-4
43,5;8,474217194186687E-4
44,5;0,0011440193212152027
45,5;7,626795474768018E-4
46,5;0,0011863904071861362
47,5;9,321638913605356E-4
48,5;0,0010592771492733358
49,5;0,0013135036650989366
50,5;0,0011440193212152027
51,5;0,0011016482352442694
52,5;0,0010592771492733358
53,5;8,897928053896022E-4
54,5;9,321638913605356E-4
55,5;8,474217194186687E-4
56,5;7,626795474768018E-4
57,5;0,0011863904071861362
58,5;0,0010592771492733358
59,5;8,474217194186687E-4
60,5;8,474217194186687E-4
61,5;7,626795474768018E-4
62,5;8,474217194186687E-4
63,5;0,0011440193212152027
64,5;9,321638913605356E-4
65,5;9,321638913605356E-4
66,5;8,050506334477353E-4
67,5;8,474217194186687E-4
68,5;9,74534977331469E-4
69,5;9,321638913605356E-4
70,5;6,77937375534935E-4
71,5;0,0011440193212152027
72,5;6,77937375534935E-4
73,5;0,0011016482352442694
74,5;9,321638913605356E-4
75,5;0,0010169060633024025
76,5;0,0011016482352442694
77,5;8,897928053896022E-4
78,5;8,474217194186687E-4
79,5;0,9234778187364943
