#histogram type: continuous-time histogram
#queueOccupancy
#lowerBound ; upperBound ; relative frequency
0,0;5,0;0,0056005600560056
5,0;10,0;0,005500550055005501
10,0;15,0;0,005500550055005501
15,0;20,0;0,005500550055005501
20,0;25,0;0,005500550055005501
25,0;30,0;0,005500550055005501
30,0;35,0;0,005500550055005501
35,0;40,0;0,005500550055005501
40,0;45,0;0,005500550055005501
45,0;50,0;0,9503950395039504
