#histogram type: discrete-time histogram
#waitingTimePerCustomer
#lowerBound ; upperBound ; relative frequency
0,0;5,0;5,5005500550055E-4
5,0;10,0;5,5005500550055E-4
10,0;15,0;5,5005500550055E-4
15,0;20,0;5,5005500550055E-4
20,0;25,0;5,5005500550055E-4
25,0;30,0;5,5005500550055E-4
30,0;35,0;5,5005500550055E-4
35,0;40,0;5,5005500550055E-4
40,0;45,0;5,5005500550055E-4
45,0;50,0;0,995049504950495
