#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX;alpha;tz(1-alpha/2);lowerBound;upperBound;maxRelErr;maxAbsErr
waiting time/customer;3001;838.4755084971677;2198016.566946022;1482.5709315058157;1.7681744028076447;0.0;9608.269;0.1;1.6599564806480647;793.5514287855808;;883.3995882087545;0.056611428172131016;44.92407971158685
service time/customer with batch means;3;995.7990606666672;1369.6225644512451;37.00841207686767;0.03716453804655258;962.1723839999995;1035.450033000001;0.1;2.353;933.4079559760755;;1058.1901653572588;0.06684226793990473;62.39110469059164
waiting time/customer with batch means;3;838.7550003333332;225.6705783616053;15.022335982183506;0.017910278896952524;822.4781689999998;852.0865989999995;0.1;2.353;813.4294031416749;;864.0805975249915;0.03113435178743759;25.325597191658296
