#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;6000;0.4330031408402881;0.24551142086273373;0.495491090598745;1.144312924929811;0.0;1.0
queue occupancy/time;2999;0.3695276706610985;0.8023259550100493;0.895726495650346;2.423976786495741;0.0;7.0
