#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX; COV; CORR
mean_batch_waiting_time (lag=0);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;812.355288105784;0.92307692307689
mean_batch_waiting_time (lag=1);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-121.54255485533213;-0.13810844737697386
mean_batch_waiting_time (lag=2);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-203.3051146081416;-0.23101500339324454
mean_batch_waiting_time (lag=3);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-283.02328630514967;-0.321598527278433
mean_batch_waiting_time (lag=4);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;186.4922510220349;0.21191059598135617
mean_batch_waiting_time (lag=5);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-313.8170561277657;-0.3565893973004386
mean_batch_waiting_time (lag=6);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;419.7720621800836;0.4769857588473962
mean_batch_waiting_time (lag=7);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-18.814640317228623;-0.02137902042014435
mean_batch_waiting_time (lag=8);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-100.07103325202479;-0.11371042057077796
mean_batch_waiting_time (lag=9);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;-224.74762348541117;-0.2553800631242295
mean_batch_waiting_time (lag=10);13;329.6101871538461;880.0515621146308;29.665663014917275;0.0900022637985724;269.6148390000001;380.35515300000014;318.51489154250885;0.36192753385627285
